,word,0,10,20,30,40,50,60,70,80,90,100
0,migrated,0.0,0.00744235017872,0.00384116488384,0.00767658853547,0.00711294165528,0.00509072336877,0.00735733279671,0.00621045235087,0.0114380911784,0.00508886228471,0.00483813402522
1,being,-2.22044604925e-16,0.00872175139089,0.0082325378328,0.0102040965017,0.0139065711133,0.0108010832332,0.00771050900502,0.0124592568201,0.0147619463197,0.0127773433678,0.0084978259113
2,when,1.11022302463e-16,0.00941372771235,0.00672468028513,0.00741458317407,0.00398973031187,0.00524397384826,0.0110775722333,0.0035549882317,0.00654156726377,0.00740891728676,0.00374947882976
3,over,1.11022302463e-16,0.00105757289824,0.00374042229985,0.00373878721395,0.00153741666657,0.00158255682352,0.00151954966227,0.00146203412902,0.00175914307095,0.00210483864003,0.00193186056308
4,yellow,1.11022302463e-16,0.00338098835412,0.00460240950801,0.00701944528674,0.00973527538035,0.00463161603098,0.00349096568944,0.00877160199077,0.00408612349512,0.00705607964539,0.00462347936092
5,through,0.0,0.00580209523595,0.00589906496942,0.00636267251216,0.00349149974552,0.0051660418465,0.00514851836669,0.00556055317709,0.0106521606715,0.00538226257387,0.00570924778533
6,migrates,-2.22044604925e-16,0.00414325449997,0.00256266259398,0.00588894010664,0.00335878207787,0.00854539063679,0.00407123160791,0.00447143508331,0.00370614331758,0.00215499361081,0.00258994937928
7,corner,1.11022302463e-16,0.000205182550422,0.00059633571456,0.00042232317032,0.000341370586545,0.00100426534881,0.00072348390796,0.000772367123347,0.000576841931241,0.000744436271342,0.000158355931959
8,its,0.0,0.00208337396329,0.0027150056105,0.000686956849869,0.00435349402209,0.00281245967284,0.00273141036111,0.00454804637414,0.0017902003401,0.000895088341234,0.000696008226812
9,whose,0.0,0.00289558781927,0.00317192744851,0.000978780723003,0.0241183782186,0.000973722538277,0.00331641165089,0.00730376581057,0.00161909200158,0.00133434053566,0.000173093851152
10,migrating,-2.22044604925e-16,0.00580092797501,0.00119817229936,0.00360965552359,0.00180794882736,0.00128339040309,0.00149455302033,0.00287192349406,0.00851453946214,0.00332037415014,0.000524011520942
11,had,0.0,0.00260402660981,0.00456734796817,0.00172109044505,0.00168091482737,0.00547230206865,0.00137811687673,0.00224922764706,0.00571316861671,0.00529267455093,0.00157704119927
12,knew,0.0,0.0012349727161,0.00196065351941,0.00283340232754,0.00306523357723,0.0035147004844,0.00205999194361,0.00200151283047,0.001314886072,0.0023902294537,0.00112776434265
13,should,-2.22044604925e-16,0.00586898108242,0.00960600263373,0.0064094640687,0.0016139230528,0.00273051146409,0.00380719080633,0.00553887009783,0.00450618760637,0.00326171120249,0.00132183782913
14,chalice,0.0,0.000563973822267,0.000596353888581,0.000190170691041,0.000861905301641,0.00071904597264,0.000280770884878,0.00124048757831,0.000380635215332,0.000386933010469,0.000379628986923
15,to,-2.22044604925e-16,0.0016491543392,0.00180031510817,0.00356675538625,0.00157007710979,0.0025196966738,0.00119931767708,0.00124433512717,0.00077865966316,0.00143978998135,0.00120802313145
16,must,0.0,0.00307362147973,0.00402159324986,0.00190496089848,0.00458460217709,0.00257242768492,0.001884806806,0.00556986722465,0.00673163917627,0.00351850732746,0.00190798352673
17,unable,4.4408920985e-16,0.0031382563247,0.00386286605886,0.00253999746847,0.00387027063711,0.0105685190054,0.0041559009241,0.00468511991498,0.00437007296376,0.00620550797445,0.00345405538353
18,riding,0.0,7.30570733039e-05,9.04690033903e-05,0.000196536752261,0.000161914788328,0.000102770188389,0.00036567558458,9.58346193699e-05,0.00019733008976,9.40725243666e-05,7.95846347589e-05
19,has,2.22044604925e-16,0.00175214935686,0.00151452933101,0.000990899308844,0.000533996243564,0.000932802976533,0.000737440427131,0.00115014518772,0.00120738310357,0.00100801177453,0.000645841667101
20,might,0.0,0.0100324722299,0.00872877099561,0.00818521787614,0.0124513935799,0.00824454588751,0.00930619623365,0.0101907830281,0.0130843053528,0.00912300903035,0.00810272339467
21,ought,0.0,0.00404182772065,0.00516216816992,0.00145320931593,0.0041510441685,0.00158600553218,0.00499090771382,0.0014529026554,0.00240889240573,0.00856144167882,0.00120779524955
22,do,-2.22044604925e-16,0.00199350637621,0.00306601789866,0.00218363582177,0.00661291238922,0.000932995754055,0.00426465457814,0.00290634400326,0.0023705643382,0.00649381813135,0.00101210882977
23,them,0.0,0.0141991844705,0.00446107981567,0.00638151944273,0.00376357811605,0.00468803838984,0.0024516977956,0.0142743907473,0.00806818172387,0.00422375174446,0.00213269733272
24,his,0.0,0.0026309000409,0.00338872449079,0.00648521730117,0.00385466873687,0.00223327358191,0.00345356867345,0.00440545619894,0.00211252644749,0.00194471921507,0.00219041922636
25,goes,0.0,0.00582352051683,0.00348227589797,0.00130737919209,0.00193085094453,0.00150173388902,0.00241761115392,0.00202157511951,0.00461310513041,0.00157336911722,0.000753752948865
26,lucky,2.22044604925e-16,0.00396385790031,0.00431359319983,0.00215289912454,0.00832684256322,0.00254077642277,0.00270822646257,0.0040643192076,0.0067660964548,0.00667582375095,0.00223573591649
27,indigenous,0.0,0.00650192009195,0.00586609789407,0.00723779209521,0.00573686538113,0.00670609944202,0.00642245562238,0.00833592299308,0.00424222416223,0.00595284574644,0.00598804403658
28,suggesting,2.22044604925e-16,0.00432429901333,0.00427290243784,0.00232608342886,0.00319669989243,0.00408932836764,0.00284784882678,0.00440559068963,0.00372297249263,0.00567920390019,0.00299983685683
29,guinevere,0.0,0.00328357316835,0.00241065081243,0.00241743267639,0.00277945385039,0.00574908931816,0.00223529493594,0.00351594249705,0.00336966351253,0.00257796228767,0.00327661767806
30,every,0.0,0.00180713241683,0.00075018928612,0.00116844676397,0.0024470843999,0.00238863067396,0.00295058647759,0.00254169263923,0.000485117367932,0.00168451883087,0.000814577838186
31,know,0.0,0.00406599112338,0.0023296053275,0.00249870278848,0.00410501404603,0.00278056221896,0.00766569818622,0.00358592670359,0.00449435601177,0.00282436416799,0.00166353464958
